"","sample_id","sample_date","ions","concentration"
"6978","MPR",1989-12-26,"mg",2.51875
"6979","MPR",1989-12-26,"ca",9.15375
"6980","MPR",1989-12-26,"nh4_n",NA
"6981","MPR",1990-01-02,"no3_n",109.428571428571
"6982","MPR",1990-01-02,"k",0.907777777777778
"6983","MPR",1990-01-02,"mg",2.47625
"6984","MPR",1990-01-02,"ca",9.0525
"6985","MPR",1990-01-02,"nh4_n",NA
"6986","MPR",1990-01-09,"no3_n",138.714285714286
"6987","MPR",1990-01-09,"k",0.93
"6988","MPR",1990-01-09,"mg",2.445
"6989","MPR",1990-01-09,"ca",9.08125
"6990","MPR",1990-01-09,"nh4_n",NA
"6991","MPR",1990-01-16,"no3_n",181.857142857143
"6992","MPR",1990-01-16,"k",1.01222222222222
"6993","MPR",1990-01-16,"mg",2.28625
"6994","MPR",1990-01-16,"ca",9.74
"6995","MPR",1990-01-16,"nh4_n",NA
"6996","MPR",1990-01-23,"no3_n",163.125
"6997","MPR",1990-01-23,"k",1.10888888888889
"6998","MPR",1990-01-23,"mg",2.27666666666667
"6999","MPR",1990-01-23,"ca",9.66333333333333
"7000","MPR",1990-01-23,"nh4_n",NA
"7001","MPR",1990-01-30,"no3_n",172
"7002","MPR",1990-01-30,"k",1.13222222222222
"7003","MPR",1990-01-30,"mg",2.22
"7004","MPR",1990-01-30,"ca",9.39375
"7005","MPR",1990-01-30,"nh4_n",NA
"7006","MPR",1990-02-06,"no3_n",170.666666666667
"7007","MPR",1990-02-06,"k",1.05666666666667
"7008","MPR",1990-02-06,"mg",2.29111111111111
"7009","MPR",1990-02-06,"ca",9.86125
"7010","MPR",1990-02-06,"nh4_n",NA
"7011","MPR",1990-02-13,"no3_n",195.111111111111
"7012","MPR",1990-02-13,"k",1.07444444444444
"7013","MPR",1990-02-13,"mg",2.12222222222222
"7014","MPR",1990-02-13,"ca",8.98875
"7015","MPR",1990-02-13,"nh4_n",NA
"7016","MPR",1990-02-20,"no3_n",209.222222222222
"7017","MPR",1990-02-20,"k",1.06888888888889
"7018","MPR",1990-02-20,"mg",2.10666666666667
"7019","MPR",1990-02-20,"ca",8.71
"7020","MPR",1990-02-20,"nh4_n",NA
"7021","MPR",1990-02-27,"no3_n",243.888888888889
"7022","MPR",1990-02-27,"k",1.08555555555556
"7023","MPR",1990-02-27,"mg",2.04888888888889
"7024","MPR",1990-02-27,"ca",8.305
"7025","MPR",1990-02-27,"nh4_n",NA
"7026","MPR",1990-03-06,"no3_n",220.333333333333
"7027","MPR",1990-03-06,"k",1.08
"7028","MPR",1990-03-06,"mg",2.05333333333333
"7029","MPR",1990-03-06,"ca",8.18625
"7030","MPR",1990-03-06,"nh4_n",NA
"7031","MPR",1990-03-13,"no3_n",210.222222222222
"7032","MPR",1990-03-13,"k",1.07555555555556
"7033","MPR",1990-03-13,"mg",2.06333333333333
"7034","MPR",1990-03-13,"ca",8.12375
"7035","MPR",1990-03-13,"nh4_n",NA
"7036","MPR",1990-03-20,"no3_n",190.444444444444
"7037","MPR",1990-03-20,"k",1.05444444444444
"7038","MPR",1990-03-20,"mg",2.04222222222222
"7039","MPR",1990-03-20,"ca",8.08375
"7040","MPR",1990-03-20,"nh4_n",NA
"7041","MPR",1990-03-27,"no3_n",188
"7042","MPR",1990-03-27,"k",1.03333333333333
"7043","MPR",1990-03-27,"mg",2.06555555555556
"7044","MPR",1990-03-27,"ca",8.2625
"7045","MPR",1990-03-27,"nh4_n",NA
"7046","MPR",1990-04-03,"no3_n",180.555555555556
"7047","MPR",1990-04-03,"k",1.03222222222222
"7048","MPR",1990-04-03,"mg",2.06111111111111
"7049","MPR",1990-04-03,"ca",8.33888888888889
"7050","MPR",1990-04-03,"nh4_n",NA
"7051","MPR",1990-04-10,"no3_n",164.666666666667
"7052","MPR",1990-04-10,"k",1.02666666666667
"7053","MPR",1990-04-10,"mg",2.06111111111111
"7054","MPR",1990-04-10,"ca",8.39444444444444
"7055","MPR",1990-04-10,"nh4_n",NA
"7056","MPR",1990-04-17,"no3_n",155.444444444444
"7057","MPR",1990-04-17,"k",1.00222222222222
"7058","MPR",1990-04-17,"mg",2.13888888888889
"7059","MPR",1990-04-17,"ca",8.89111111111111
"7060","MPR",1990-04-17,"nh4_n",NA
"7061","MPR",1990-04-24,"no3_n",143.333333333333
"7062","MPR",1990-04-24,"k",1.00777777777778
"7063","MPR",1990-04-24,"mg",2.15222222222222
"7064","MPR",1990-04-24,"ca",9.08333333333333
"7065","MPR",1990-04-24,"nh4_n",NA
"7066","MPR",1990-05-01,"no3_n",130.111111111111
"7067","MPR",1990-05-01,"k",0.994444444444444
"7068","MPR",1990-05-01,"mg",2.20777777777778
"7069","MPR",1990-05-01,"ca",9.50333333333333
"7070","MPR",1990-05-01,"nh4_n",NA
"7071","MPR",1990-05-08,"no3_n",140
"7072","MPR",1990-05-08,"k",1.00333333333333
"7073","MPR",1990-05-08,"mg",2.19444444444444
"7074","MPR",1990-05-08,"ca",9.55111111111111
"7075","MPR",1990-05-08,"nh4_n",NA
"7076","MPR",1990-05-15,"no3_n",149.888888888889
"7077","MPR",1990-05-15,"k",1.00333333333333
"7078","MPR",1990-05-15,"mg",2.16
"7079","MPR",1990-05-15,"ca",9.39666666666667
"7080","MPR",1990-05-15,"nh4_n",NA
"7081","MPR",1990-05-22,"no3_n",155.888888888889
"7082","MPR",1990-05-22,"k",0.997777777777778
"7083","MPR",1990-05-22,"mg",2.15555555555556
"7084","MPR",1990-05-22,"ca",9.32444444444445
"7085","MPR",1990-05-22,"nh4_n",NA
"7086","MPR",1990-05-29,"no3_n",181.111111111111
"7087","MPR",1990-05-29,"k",0.984444444444444
"7088","MPR",1990-05-29,"mg",2.06333333333333
"7089","MPR",1990-05-29,"ca",8.85444444444444
"7090","MPR",1990-05-29,"nh4_n",NA
"7091","MPR",1990-06-05,"no3_n",175.111111111111
"7092","MPR",1990-06-05,"k",0.977777777777778
"7093","MPR",1990-06-05,"mg",2.09444444444444
"7094","MPR",1990-06-05,"ca",8.97555555555556
"7095","MPR",1990-06-05,"nh4_n",NA
"7096","MPR",1990-06-12,"no3_n",190.222222222222
"7097","MPR",1990-06-12,"k",0.966666666666667
"7098","MPR",1990-06-12,"mg",2.08444444444444
"7099","MPR",1990-06-12,"ca",8.91333333333333
"7100","MPR",1990-06-12,"nh4_n",NA
"7101","MPR",1990-06-19,"no3_n",163.555555555556
"7102","MPR",1990-06-19,"k",0.956666666666667
"7103","MPR",1990-06-19,"mg",2.13555555555556
"7104","MPR",1990-06-19,"ca",8.99888888888889
"7105","MPR",1990-06-19,"nh4_n",NA
"7106","MPR",1990-06-26,"no3_n",187
"7107","MPR",1990-06-26,"k",0.954444444444444
"7108","MPR",1990-06-26,"mg",2.00222222222222
"7109","MPR",1990-06-26,"ca",8.34222222222222
"7110","MPR",1990-06-26,"nh4_n",NA
"7111","MPR",1990-07-03,"no3_n",175.666666666667
"7112","MPR",1990-07-03,"k",0.93
"7113","MPR",1990-07-03,"mg",2.03555555555556
"7114","MPR",1990-07-03,"ca",8.52333333333333
"7115","MPR",1990-07-03,"nh4_n",NA
"7116","MPR",1990-07-10,"no3_n",163.333333333333
"7117","MPR",1990-07-10,"k",0.916666666666667
"7118","MPR",1990-07-10,"mg",2.11666666666667
"7119","MPR",1990-07-10,"ca",8.82333333333333
"7120","MPR",1990-07-10,"nh4_n",NA
"7121","MPR",1990-07-17,"no3_n",177.333333333333
"7122","MPR",1990-07-17,"k",0.897777777777778
"7123","MPR",1990-07-17,"mg",2.01
"7124","MPR",1990-07-17,"ca",8.57
"7125","MPR",1990-07-17,"nh4_n",NA
"7126","MPR",1990-07-24,"no3_n",171
"7127","MPR",1990-07-24,"k",0.887777777777778
"7128","MPR",1990-07-24,"mg",2.03555555555556
"7129","MPR",1990-07-24,"ca",8.76222222222222
"7130","MPR",1990-07-24,"nh4_n",NA
"7131","MPR",1990-07-31,"no3_n",154.111111111111
"7132","MPR",1990-07-31,"k",0.885555555555556
"7133","MPR",1990-07-31,"mg",2.10111111111111
"7134","MPR",1990-07-31,"ca",9.19111111111111
"7135","MPR",1990-07-31,"nh4_n",NA
"7136","MPR",1990-08-07,"no3_n",152.222222222222
"7137","MPR",1990-08-07,"k",0.874444444444444
"7138","MPR",1990-08-07,"mg",2.06777777777778
"7139","MPR",1990-08-07,"ca",9.07666666666667
"7140","MPR",1990-08-07,"nh4_n",NA
"7141","MPR",1990-08-14,"no3_n",142.666666666667
"7142","MPR",1990-08-14,"k",0.868888888888889
"7143","MPR",1990-08-14,"mg",2.05444444444444
"7144","MPR",1990-08-14,"ca",9.08666666666667
"7145","MPR",1990-08-14,"nh4_n",NA
"7146","MPR",1990-08-21,"no3_n",155.888888888889
"7147","MPR",1990-08-21,"k",0.865555555555556
"7148","MPR",1990-08-21,"mg",2.01222222222222
"7149","MPR",1990-08-21,"ca",9.01
"7150","MPR",1990-08-21,"nh4_n",NA
"7151","MPR",1990-08-28,"no3_n",131.888888888889
"7152","MPR",1990-08-28,"k",0.852222222222222
"7153","MPR",1990-08-28,"mg",2.14222222222222
"7154","MPR",1990-08-28,"ca",9.63555555555556
"7155","MPR",1990-08-28,"nh4_n",NA
"7156","MPR",1990-09-04,"no3_n",128.888888888889
"7157","MPR",1990-09-04,"k",0.842222222222222
"7158","MPR",1990-09-04,"mg",2.10555555555556
"7159","MPR",1990-09-04,"ca",9.42111111111111
"7160","MPR",1990-09-04,"nh4_n",NA
"7161","MPR",1990-09-11,"no3_n",130.888888888889
"7162","MPR",1990-09-11,"k",0.84
"7163","MPR",1990-09-11,"mg",2.01555555555556
"7164","MPR",1990-09-11,"ca",9.07111111111111
"7165","MPR",1990-09-11,"nh4_n",NA
"7166","MPR",1990-09-18,"no3_n",108.555555555556
"7167","MPR",1990-09-18,"k",0.834444444444444
"7168","MPR",1990-09-18,"mg",2.12888888888889
"7169","MPR",1990-09-18,"ca",9.21222222222222
"7170","MPR",1990-09-18,"nh4_n",NA
"7171","MPR",1990-09-25,"no3_n",113.333333333333
"7172","MPR",1990-09-25,"k",0.826666666666667
"7173","MPR",1990-09-25,"mg",2.08444444444444
"7174","MPR",1990-09-25,"ca",8.97333333333333
"7175","MPR",1990-09-25,"nh4_n",NA
"7176","MPR",1990-10-02,"no3_n",118.666666666667
"7177","MPR",1990-10-02,"k",0.811111111111111
"7178","MPR",1990-10-02,"mg",1.99444444444444
"7179","MPR",1990-10-02,"ca",8.33777777777778
"7180","MPR",1990-10-02,"nh4_n",NA
"7181","MPR",1990-10-09,"no3_n",107
"7182","MPR",1990-10-09,"k",0.801111111111111
"7183","MPR",1990-10-09,"mg",1.96
"7184","MPR",1990-10-09,"ca",8.11
"7185","MPR",1990-10-09,"nh4_n",NA
"7186","MPR",1990-10-16,"no3_n",112
"7187","MPR",1990-10-16,"k",0.791111111111111
"7188","MPR",1990-10-16,"mg",1.97444444444444
"7189","MPR",1990-10-16,"ca",7.93333333333333
"7190","MPR",1990-10-16,"nh4_n",NA
"7191","MPR",1990-10-23,"no3_n",117.25
"7192","MPR",1990-10-23,"k",0.785555555555556
"7193","MPR",1990-10-23,"mg",2.03555555555556
"7194","MPR",1990-10-23,"ca",8.05111111111111
"7195","MPR",1990-10-23,"nh4_n",NA
"7196","MPR",1990-10-30,"no3_n",126.125
"7197","MPR",1990-10-30,"k",0.77
"7198","MPR",1990-10-30,"mg",1.98777777777778
"7199","MPR",1990-10-30,"ca",7.89
"7200","MPR",1990-10-30,"nh4_n",NA
"7201","MPR",1990-11-06,"no3_n",142.125
"7202","MPR",1990-11-06,"k",0.763333333333333
"7203","MPR",1990-11-06,"mg",1.79555555555556
"7204","MPR",1990-11-06,"ca",6.92
"7205","MPR",1990-11-06,"nh4_n",NA
"7206","MPR",1990-11-13,"no3_n",138.375
"7207","MPR",1990-11-13,"k",0.735555555555556
"7208","MPR",1990-11-13,"mg",1.83
"7209","MPR",1990-11-13,"ca",7.07888888888889
"7210","MPR",1990-11-13,"nh4_n",NA
"7211","MPR",1990-11-20,"no3_n",141.75
"7212","MPR",1990-11-20,"k",0.711111111111111
"7213","MPR",1990-11-20,"mg",1.82666666666667
"7214","MPR",1990-11-20,"ca",7.23888888888889
"7215","MPR",1990-11-20,"nh4_n",NA
"7216","MPR",1990-11-27,"no3_n",134.25
"7217","MPR",1990-11-27,"k",0.707777777777778
"7218","MPR",1990-11-27,"mg",1.98333333333333
"7219","MPR",1990-11-27,"ca",7.51111111111111
"7220","MPR",1990-11-27,"nh4_n",NA
"7221","MPR",1990-12-04,"no3_n",137.375
"7222","MPR",1990-12-04,"k",0.726666666666667
"7223","MPR",1990-12-04,"mg",1.96333333333333
"7224","MPR",1990-12-04,"ca",7.54777777777778
"7225","MPR",1990-12-04,"nh4_n",NA
"7226","MPR",1990-12-11,"no3_n",152.375
"7227","MPR",1990-12-11,"k",0.727777777777778
"7228","MPR",1990-12-11,"mg",1.98
"7229","MPR",1990-12-11,"ca",7.78
"7230","MPR",1990-12-11,"nh4_n",NA
"7231","MPR",1990-12-18,"no3_n",152.375
"7232","MPR",1990-12-18,"k",0.707777777777778
"7233","MPR",1990-12-18,"mg",1.95
"7234","MPR",1990-12-18,"ca",7.78777777777778
"7235","MPR",1990-12-18,"nh4_n",NA
"7236","MPR",1990-12-25,"no3_n",146.375
"7237","MPR",1990-12-25,"k",0.66
"7238","MPR",1990-12-25,"mg",2.06222222222222
"7239","MPR",1990-12-25,"ca",7.29555555555556
"7240","MPR",1990-12-25,"nh4_n",NA
"7241","MPR",1990-12-31,"no3_n",136.75
"7242","MPR",1990-12-31,"k",0.653333333333333
"7243","MPR",1990-12-31,"mg",2.11444444444444
"7244","MPR",1990-12-31,"ca",6.93444444444444
"7245","MPR",1990-12-31,"nh4_n",NA
"7246","MPR",1991-01-08,"no3_n",139
"7247","MPR",1991-01-08,"k",0.648888888888889
"7248","MPR",1991-01-08,"mg",2.25
"7249","MPR",1991-01-08,"ca",7.63222222222222
"7250","MPR",1991-01-08,"nh4_n",NA
"7251","MPR",1991-01-15,"no3_n",135.75
"7252","MPR",1991-01-15,"k",0.662222222222222
"7253","MPR",1991-01-15,"mg",2.25555555555556
"7254","MPR",1991-01-15,"ca",7.60888888888889
"7255","MPR",1991-01-15,"nh4_n",NA
"7256","MPR",1991-01-22,"no3_n",142.5
"7257","MPR",1991-01-22,"k",0.668888888888889
"7258","MPR",1991-01-22,"mg",2.16888888888889
"7259","MPR",1991-01-22,"ca",7.18
"7260","MPR",1991-01-22,"nh4_n",NA
"7261","MPR",1991-01-29,"no3_n",132.75
"7262","MPR",1991-01-29,"k",0.657777777777778
"7263","MPR",1991-01-29,"mg",2.02333333333333
"7264","MPR",1991-01-29,"ca",6.87222222222222
"7265","MPR",1991-01-29,"nh4_n",NA
"7266","MPR",1991-02-05,"no3_n",129.142857142857
"7267","MPR",1991-02-05,"k",0.626666666666667
"7268","MPR",1991-02-05,"mg",2.12444444444444
"7269","MPR",1991-02-05,"ca",7.30888888888889
"7270","MPR",1991-02-05,"nh4_n",NA
"7271","MPR",1991-02-12,"no3_n",127.285714285714
"7272","MPR",1991-02-12,"k",0.841111111111111
"7273","MPR",1991-02-12,"mg",2.14888888888889
"7274","MPR",1991-02-12,"ca",7.40333333333333
"7275","MPR",1991-02-12,"nh4_n",NA
"7276","MPR",1991-02-19,"no3_n",131.875
"7277","MPR",1991-02-19,"k",0.86
"7278","MPR",1991-02-19,"mg",2.09666666666667
"7279","MPR",1991-02-19,"ca",7.22555555555556
"7280","MPR",1991-02-19,"nh4_n",NA
"7281","MPR",1991-02-26,"no3_n",133.125
"7282","MPR",1991-02-26,"k",0.891111111111111
"7283","MPR",1991-02-26,"mg",1.96333333333333
"7284","MPR",1991-02-26,"ca",7.50125
"7285","MPR",1991-02-26,"nh4_n",NA
"7286","MPR",1991-03-05,"no3_n",121.625
"7287","MPR",1991-03-05,"k",0.892222222222222
"7288","MPR",1991-03-05,"mg",1.95111111111111
"7289","MPR",1991-03-05,"ca",7.41875
"7290","MPR",1991-03-05,"nh4_n",NA
"7291","MPR",1991-03-12,"no3_n",105.571428571429
"7292","MPR",1991-03-12,"k",0.92125
"7293","MPR",1991-03-12,"mg",1.9975
"7294","MPR",1991-03-12,"ca",7.55142857142857
"7295","MPR",1991-03-12,"nh4_n",NA
"7296","MPR",1991-03-19,"no3_n",100.714285714286
"7297","MPR",1991-03-19,"k",0.9225
"7298","MPR",1991-03-19,"mg",1.85
"7299","MPR",1991-03-19,"ca",6.80714285714286
"7300","MPR",1991-03-19,"nh4_n",NA
"7301","MPR",1991-03-26,"no3_n",79.4285714285714
"7302","MPR",1991-03-26,"k",0.95125
"7303","MPR",1991-03-26,"mg",1.84625
"7304","MPR",1991-03-26,"ca",6.57428571428571
"7305","MPR",1991-03-26,"nh4_n",NA
"7306","MPR",1991-04-02,"no3_n",82.7142857142857
"7307","MPR",1991-04-02,"k",0.97375
"7308","MPR",1991-04-02,"mg",1.73125
"7309","MPR",1991-04-02,"ca",6.09285714285714
"7310","MPR",1991-04-02,"nh4_n",NA
"7311","MPR",1991-04-15,"no3_n",71.5
"7312","MPR",1991-04-15,"k",0.735
"7313","MPR",1991-04-15,"mg",1.4075
"7314","MPR",1991-04-15,"ca",4.88714285714286
"7315","MPR",1991-04-15,"nh4_n",NA
"7316","MPR",1991-04-23,"no3_n",56.625
"7317","MPR",1991-04-23,"k",0.73125
"7318","MPR",1991-04-23,"mg",1.37714285714286
"7319","MPR",1991-04-23,"ca",4.55166666666667
"7320","MPR",1991-04-23,"nh4_n",NA
"7321","MPR",1991-04-30,"no3_n",41.25
"7322","MPR",1991-04-30,"k",0.745714285714286
"7323","MPR",1991-04-30,"mg",1.12285714285714
"7324","MPR",1991-04-30,"ca",4.55166666666667
"7325","MPR",1991-04-30,"nh4_n",NA
"7326","MPR",1991-05-07,"no3_n",50.25
"7327","MPR",1991-05-07,"k",0.77
"7328","MPR",1991-05-07,"mg",0.928571428571428
"7329","MPR",1991-05-07,"ca",4.635
"7330","MPR",1991-05-07,"nh4_n",NA
"7331","MPR",1991-05-14,"no3_n",52.2222222222222
"7332","MPR",1991-05-14,"k",0.77
"7333","MPR",1991-05-14,"mg",0.86875
"7334","MPR",1991-05-14,"ca",4.635
"7335","MPR",1991-05-14,"nh4_n",NA
"7336","MPR",1991-05-21,"no3_n",55
"7337","MPR",1991-05-21,"k",0.773333333333333
"7338","MPR",1991-05-21,"mg",0.831428571428571
"7339","MPR",1991-05-21,"ca",4.7
"7340","MPR",1991-05-21,"nh4_n",NA
"7341","MPR",1991-05-28,"no3_n",47.8888888888889
"7342","MPR",1991-05-28,"k",0.763333333333333
"7343","MPR",1991-05-28,"mg",0.765714285714286
"7344","MPR",1991-05-28,"ca",4.928
"7345","MPR",1991-05-28,"nh4_n",NA
"7346","MPR",1991-06-04,"no3_n",57.1111111111111
"7347","MPR",1991-06-04,"k",0.75
"7348","MPR",1991-06-04,"mg",0.718571428571429
"7349","MPR",1991-06-04,"ca",5.128
"7350","MPR",1991-06-04,"nh4_n",NA
"7351","MPR",1991-06-11,"no3_n",68.5555555555556
"7352","MPR",1991-06-11,"k",0.771666666666667
"7353","MPR",1991-06-11,"mg",0.728571428571429
"7354","MPR",1991-06-11,"ca",5.136
"7355","MPR",1991-06-11,"nh4_n",NA
"7356","MPR",1991-06-18,"no3_n",63
"7357","MPR",1991-06-18,"k",0.82
"7358","MPR",1991-06-18,"mg",0.927142857142857
"7359","MPR",1991-06-18,"ca",5.034
"7360","MPR",1991-06-18,"nh4_n",NA
"7361","MPR",1991-06-25,"no3_n",59.1111111111111
"7362","MPR",1991-06-25,"k",0.81
"7363","MPR",1991-06-25,"mg",1.09
"7364","MPR",1991-06-25,"ca",4.95833333333333
"7365","MPR",1991-06-25,"nh4_n",NA
"7366","MPR",1991-07-02,"no3_n",59.1111111111111
"7367","MPR",1991-07-02,"k",0.785714285714286
"7368","MPR",1991-07-02,"mg",1.35
"7369","MPR",1991-07-02,"ca",4.85857142857143
"7370","MPR",1991-07-02,"nh4_n",NA
"7371","MPR",1991-07-09,"no3_n",58.3333333333333
"7372","MPR",1991-07-09,"k",0.772857142857143
"7373","MPR",1991-07-09,"mg",1.61625
"7374","MPR",1991-07-09,"ca",5.59571428571429
"7375","MPR",1991-07-09,"nh4_n",NA
"7376","MPR",1991-07-16,"no3_n",57.125
"7377","MPR",1991-07-16,"k",0.77375
"7378","MPR",1991-07-16,"mg",1.96875
"7379","MPR",1991-07-16,"ca",6.26
"7380","MPR",1991-07-16,"nh4_n",NA
"7381","MPR",1991-07-23,"no3_n",57.5714285714286
"7382","MPR",1991-07-23,"k",0.766666666666667
"7383","MPR",1991-07-23,"mg",2.07222222222222
"7384","MPR",1991-07-23,"ca",6.80777777777778
"7385","MPR",1991-07-23,"nh4_n",NA
"7386","MPR",1991-07-30,"no3_n",72.2857142857143
"7387","MPR",1991-07-30,"k",0.798888888888889
"7388","MPR",1991-07-30,"mg",2.30555555555556
"7389","MPR",1991-07-30,"ca",7.20777777777778
"7390","MPR",1991-07-30,"nh4_n",NA
"7391","MPR",1991-08-06,"no3_n",54.7142857142857
"7392","MPR",1991-08-06,"k",0.814444444444444
"7393","MPR",1991-08-06,"mg",2.46
"7394","MPR",1991-08-06,"ca",7.50111111111111
"7395","MPR",1991-08-06,"nh4_n",NA
"7396","MPR",1991-08-13,"no3_n",43.4285714285714
"7397","MPR",1991-08-13,"k",0.847777777777778
"7398","MPR",1991-08-13,"mg",2.66333333333333
"7399","MPR",1991-08-13,"ca",8.18444444444444
"7400","MPR",1991-08-13,"nh4_n",NA
"7401","MPR",1991-08-20,"no3_n",52.1428571428571
"7402","MPR",1991-08-20,"k",0.822222222222222
"7403","MPR",1991-08-20,"mg",2.68111111111111
"7404","MPR",1991-08-20,"ca",8.59888888888889
"7405","MPR",1991-08-20,"nh4_n",NA
"7406","MPR",1991-08-27,"no3_n",64.1428571428571
"7407","MPR",1991-08-27,"k",0.822222222222222
"7408","MPR",1991-08-27,"mg",2.75666666666667
"7409","MPR",1991-08-27,"ca",9.31444444444444
"7410","MPR",1991-08-27,"nh4_n",NA
"7411","MPR",1991-09-03,"no3_n",80.1428571428571
"7412","MPR",1991-09-03,"k",0.836666666666667
"7413","MPR",1991-09-03,"mg",2.69666666666667
"7414","MPR",1991-09-03,"ca",9.52777777777778
"7415","MPR",1991-09-03,"nh4_n",NA
"7416","MPR",1991-09-10,"no3_n",80.4285714285714
"7417","MPR",1991-09-10,"k",0.841111111111111
"7418","MPR",1991-09-10,"mg",2.61
"7419","MPR",1991-09-10,"ca",9.28333333333333
"7420","MPR",1991-09-10,"nh4_n",NA
"7421","MPR",1991-09-17,"no3_n",106
"7422","MPR",1991-09-17,"k",0.838888888888889
"7423","MPR",1991-09-17,"mg",2.47666666666667
"7424","MPR",1991-09-17,"ca",8.87777777777778
"7425","MPR",1991-09-17,"nh4_n",NA
"7426","MPR",1991-09-24,"no3_n",105.777777777778
"7427","MPR",1991-09-24,"k",0.844444444444444
"7428","MPR",1991-09-24,"mg",2.41
"7429","MPR",1991-09-24,"ca",8.44888888888889
"7430","MPR",1991-09-24,"nh4_n",NA
"7431","MPR",1991-10-01,"no3_n",105.555555555556
"7432","MPR",1991-10-01,"k",0.815
"7433","MPR",1991-10-01,"mg",2.34
"7434","MPR",1991-10-01,"ca",8.4125
"7435","MPR",1991-10-01,"nh4_n",NA
"7436","MPR",1991-10-08,"no3_n",115
"7437","MPR",1991-10-08,"k",0.73625
"7438","MPR",1991-10-08,"mg",2.135
"7439","MPR",1991-10-08,"ca",7.61
"7440","MPR",1991-10-08,"nh4_n",NA
"7441","MPR",1991-10-15,"no3_n",130.555555555556
"7442","MPR",1991-10-15,"k",0.70375
"7443","MPR",1991-10-15,"mg",2.07
"7444","MPR",1991-10-15,"ca",7.09625
"7445","MPR",1991-10-15,"nh4_n",NA
"7446","MPR",1991-10-22,"no3_n",124
"7447","MPR",1991-10-22,"k",0.72
"7448","MPR",1991-10-22,"mg",2.09875
"7449","MPR",1991-10-22,"ca",7.155
"7450","MPR",1991-10-22,"nh4_n",NA
"7451","MPR",1991-10-29,"no3_n",126.222222222222
"7452","MPR",1991-10-29,"k",0.74
"7453","MPR",1991-10-29,"mg",2.01375
"7454","MPR",1991-10-29,"ca",6.6175
"7455","MPR",1991-10-29,"nh4_n",NA
"7456","MPR",1991-11-05,"no3_n",113.777777777778
"7457","MPR",1991-11-05,"k",0.7275
"7458","MPR",1991-11-05,"mg",1.9975
"7459","MPR",1991-11-05,"ca",6.655
"7460","MPR",1991-11-05,"nh4_n",NA
"7461","MPR",1991-11-12,"no3_n",118.888888888889
"7462","MPR",1991-11-12,"k",0.72125
"7463","MPR",1991-11-12,"mg",1.975
"7464","MPR",1991-11-12,"ca",6.53375
"7465","MPR",1991-11-12,"nh4_n",NA
"7466","MPR",1991-11-18,"no3_n",101.444444444444
"7467","MPR",1991-11-18,"k",0.655
"7468","MPR",1991-11-18,"mg",1.77375
"7469","MPR",1991-11-18,"ca",5.67
"7470","MPR",1991-11-18,"nh4_n",NA
"7471","MPR",1991-11-26,"no3_n",105.777777777778
"7472","MPR",1991-11-26,"k",0.645
"7473","MPR",1991-11-26,"mg",1.76375
"7474","MPR",1991-11-26,"ca",5.95
"7475","MPR",1991-11-26,"nh4_n",NA
"7476","MPR",1991-12-03,"no3_n",104.888888888889
"7477","MPR",1991-12-03,"k",0.652222222222222
"7478","MPR",1991-12-03,"mg",1.82333333333333
"7479","MPR",1991-12-03,"ca",6.41444444444444
"7480","MPR",1991-12-03,"nh4_n",NA
"7481","MPR",1991-12-10,"no3_n",115.555555555556
"7482","MPR",1991-12-10,"k",0.737777777777778
"7483","MPR",1991-12-10,"mg",1.93333333333333
"7484","MPR",1991-12-10,"ca",6.98555555555556
"7485","MPR",1991-12-10,"nh4_n",NA
"7486","MPR",1991-12-17,"no3_n",110.333333333333
"7487","MPR",1991-12-17,"k",0.724444444444444
"7488","MPR",1991-12-17,"mg",1.89222222222222
"7489","MPR",1991-12-17,"ca",7.09777777777778
"7490","MPR",1991-12-17,"nh4_n",NA
"7491","MPR",1991-12-23,"no3_n",119.444444444444
"7492","MPR",1991-12-23,"k",0.71
"7493","MPR",1991-12-23,"mg",1.85222222222222
"7494","MPR",1991-12-23,"ca",7.17888888888889
"7495","MPR",1991-12-23,"nh4_n",NA
"7496","MPR",1991-12-30,"no3_n",117.222222222222
"7497","MPR",1991-12-30,"k",0.703333333333333
"7498","MPR",1991-12-30,"mg",1.84444444444444
"7499","MPR",1991-12-30,"ca",7.43888888888889
"7500","MPR",1991-12-30,"nh4_n",NA
"7501","MPR",1992-01-07,"no3_n",136
"7502","MPR",1992-01-07,"k",0.726666666666667
"7503","MPR",1992-01-07,"mg",1.87444444444444
"7504","MPR",1992-01-07,"ca",7.74111111111111
"7505","MPR",1992-01-07,"nh4_n",NA
"7506","MPR",1992-01-14,"no3_n",128.111111111111
"7507","MPR",1992-01-14,"k",0.744444444444444
"7508","MPR",1992-01-14,"mg",1.92777777777778
"7509","MPR",1992-01-14,"ca",8.15333333333333
"7510","MPR",1992-01-14,"nh4_n",NA
"7511","MPR",1992-01-21,"no3_n",117.777777777778
"7512","MPR",1992-01-21,"k",0.824444444444444
"7513","MPR",1992-01-21,"mg",2.18333333333333
"7514","MPR",1992-01-21,"ca",9.37777777777778
"7515","MPR",1992-01-21,"nh4_n",NA
"7516","MPR",1992-01-28,"no3_n",124.666666666667
"7517","MPR",1992-01-28,"k",0.848888888888889
"7518","MPR",1992-01-28,"mg",2.16111111111111
"7519","MPR",1992-01-28,"ca",10.0155555555556
"7520","MPR",1992-01-28,"nh4_n",NA
"7521","MPR",1992-02-04,"no3_n",136
